,doc_id,org_name1,org_name2,freq
2293,20220249,MA 34,stadt wien,1
2294,20220249,WH Digital GmbH,Wiener Wissenschafts,1
2295,20220249,MA 34,Wirtschaft,1
2296,20220249,Digitalisierung und Internationales,Stadtrechnungshofausschusses,1
2297,20220249,MA 27,Unternehmung Wiener Gesundheitsverbund,1
2298,20220249,Arbeit,Wohnbau,1
2299,20220249,Geschäftsgruppe Finanzen,MA 34,1
2300,20220249,MA 27,MA 62,1
2301,20220249,MA 22,MA 34,1
2302,20220249,Kultur,stadt wien,1
2303,20220249,MA 7,Wiener Wissenschafts,1
2304,20220249,MA 22,MA 69,1
2305,20220249,Internationales und Wiener Stadtwerke,MA 22,1
2306,20220249,MA 5,Wiener ArbeitnehmerInnen Förderungsfonds,1
2307,20220249,WH Digital GmbH,Wirtschaftsagentur Wien,1
2308,20220249,MA 57,stadt wien,1
2309,20220249,MA 17,MA 34,1
2310,20220249,Wohnbau,stadt wien,1
2311,20220249,stadt wien,Österreichischen Städtebundes,1
2312,20220249,MA 57,Wirtschaft,1
2313,20220249,MA 17,MA 69,1
2314,20220249,MA 7,Wirtschaftsagentur Wien,1
2315,20220249,MA 34,MA 51,1
2316,20220249,MA 51,MA 69,1
2317,20220249,MA 11,MA 57,1
2318,20220249,Geschäftsgruppe Finanzen,Wohnbau,2
2319,20220249,Arbeit,Stadterneuerung und Frauen,1
2320,20220249,WH Digital GmbH,Wiener ArbeitnehmerInnen Förderungsfonds,1
2321,20220249,Geschäftsgruppe Kultur und Wissenschaft,Stadtrechnungshofausschusses,1
2322,20220249,MA 13,MA 57,1
2323,20220249,MA 22,MA 57,1
2324,20220249,Arbeit,MA 49,1
2325,20220249,MA 7,Wiener ArbeitnehmerInnen Förderungsfonds,1
2326,20220249,MA 5,MA 62,2
2327,20220249,Stadterneuerung und Frauen,Stadtrechnungshofes Wien,2
2328,20220249,Wirtschaft,stadt wien,2
2329,20220249,MA 17,MA 57,1
2330,20220249,Bundesministerium für Klimaschutz,öffentlichen Dienst und Sport,1
2331,20220249,MA 10,stadt wien,1
2332,20220249,Internationales und Wiener Stadtwerke,Wiener ArbeitnehmerInnen Förderungsfonds,1
2333,20220249,MA 57,WH Digital GmbH,1
2334,20220249,MA 34,MA 5,1
2335,20220249,MA 34,Unternehmung Wiener Gesundheitsverbund,1
2336,20220249,MA 51,MA 57,1
2337,20220249,MA 10,Wirtschaft,1
2338,20220249,MA 69,Wiener Wissenschafts,1
2339,20220249,MA 49,Wiener Wissenschafts,1
2340,20220249,Geschäftsgruppe Finanzen,Stadterneuerung und Frauen,2
2341,20220249,Forschungs und Technologiefonds,MA 11,1
2342,20220249,MA 10,MA 17,1
2343,20220249,Forschungs und Technologiefonds,Wiener Wissenschafts,1
2344,20220249,MA 69,Wirtschaftsagentur Wien,1
2345,20220249,Geschäftsgruppe Finanzen,MA 49,1
2346,20220249,MA 57,Unternehmung Wiener Gesundheitsverbund,1
2347,20220249,Wiener Wissenschafts,stadt wien,1
2348,20220249,Forschungs und Technologiefonds,Wirtschaftsagentur Wien,1
2349,20220249,Wiener Wissenschafts,Wirtschaft,1
2350,20220249,Kultur,öffentlichen Dienst und Sport,1
2351,20220249,MA 10,MA 51,1
2352,20220249,Digitalisierung und Internationales,Stadtrechnungshofes Wien,1
2353,20220249,Geschäftsgruppe Kultur und Wissenschaft,Internationales und Wiener Stadtwerke,1
2354,20220249,Internationales und Wiener Stadtwerke,MA 62,1
2355,20220249,Arbeit,MA 22,1
2356,20220249,MA 10,WH Digital GmbH,1
2357,20220249,MA 69,Wiener ArbeitnehmerInnen Förderungsfonds,1
2358,20220249,MA 10,MA 27,1
2359,20220249,MA 5,Österreichischen Städtebundes,1
2360,20220249,MA 49,Wiener ArbeitnehmerInnen Förderungsfonds,1
2361,20220249,Forschungs und Technologiefonds,Wiener ArbeitnehmerInnen Förderungsfonds,1
2362,20220249,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
2363,20220249,MA 62,Wiener Wissenschafts,1
2364,20220249,MA 10,MA 5,1
2365,20220249,MA 10,Unternehmung Wiener Gesundheitsverbund,1
2366,20220249,Forschungs und Technologiefonds,Geschäftsgruppe Finanzen,1
2367,20220249,Geschäftsgruppe Finanzen,MA 22,1
2368,20220249,MA 11,stadt wien,1
2369,20220249,Geschäftsgruppe Kultur und Wissenschaft,Stadtrechnungshofes Wien,2
2370,20220249,MA 11,Wirtschaft,1
2371,20220249,MA 69,MA 7,2
2372,20220249,MA 49,MA 7,1
2373,20220249,MA 13,stadt wien,1
2374,20220249,MA 17,MA 22,1
2375,20220249,MA 49,MA 62,1
2376,20220249,MA 10,MA 34,1
2377,20220249,MA 11,MA 17,1
2378,20220249,MA 13,Wirtschaft,1
2379,20220249,MA 22,Wirtschaft,1
2380,20220249,Forschungs und Technologiefonds,MA 7,1
2381,20220249,MA 27,Wiener Wissenschafts,1
2382,20220249,MA 13,MA 17,1
2383,20220249,MA 34,MA 49,1
2384,20220249,MA 17,Wirtschaft,1
2385,20220249,MA 51,stadt wien,1
2386,20220249,MA 62,Wiener ArbeitnehmerInnen Förderungsfonds,1
2387,20220249,MA 51,Wirtschaft,1
2388,20220249,MA 27,Wirtschaftsagentur Wien,1
2389,20220249,Wirtschaft,Wohnbau,2
2390,20220249,Forschungs und Technologiefonds,MA 13,1
2391,20220249,MA 11,MA 51,1
2392,20220249,Unternehmung Wiener Gesundheitsverbund,Wirtschaft,1
2393,20220249,MA 11,WH Digital GmbH,1
2394,20220249,MA 11,MA 27,1
2395,20220249,MA 13,MA 51,1
2396,20220249,MA 22,MA 51,1
2397,20220249,Arbeit,MA 62,1
2398,20220249,MA 13,WH Digital GmbH,1
2399,20220249,MA 13,MA 27,1
2400,20220249,MA 22,MA 27,1
2401,20220249,MA 27,Wiener ArbeitnehmerInnen Förderungsfonds,1
2402,20220249,MA 17,MA 51,1
2403,20220249,MA 5,Wiener Wissenschafts,1
2404,20220249,MA 62,MA 7,2
2405,20220249,MA 17,MA 27,1
2406,20220249,MA 11,MA 5,1
2407,20220249,MA 51,WH Digital GmbH,1
2408,20220249,Forschungs und Technologiefonds,MA 69,1
2409,20220249,Geschäftsgruppe Finanzen,Unternehmung Wiener Gesundheitsverbund,1
2410,20220249,MA 34,Wiener Wissenschafts,1
2411,20220249,MA 13,MA 5,1
2412,20220249,Wiener ArbeitnehmerInnen Förderungsfonds,stadt wien,1
2413,20220249,MA 22,MA 5,1
2414,20220249,MA 22,Unternehmung Wiener Gesundheitsverbund,1
2415,20220249,MA 5,Wirtschaftsagentur Wien,1
2416,20220249,Geschäftsgruppe Finanzen,MA 62,1
2417,20220249,MA 22,MA 62,1
2418,20220249,Wiener ArbeitnehmerInnen Förderungsfonds,Wirtschaft,1
2419,20220249,MA 11,MA 34,1
2420,20220249,MA 10,MA 49,1
2421,20220249,MA 17,MA 5,1
2422,20220249,MA 17,Unternehmung Wiener Gesundheitsverbund,1
2423,20220249,MA 11,MA 69,1
2424,20220249,MA 27,MA 7,1
2425,20220249,Internationales und Wiener Stadtwerke,Stadtrechnungshofes Wien,1
2426,20220249,MA 17,MA 62,1
2427,20220249,MA 13,MA 34,1
2428,20220249,MA 51,Unternehmung Wiener Gesundheitsverbund,1
2429,20220249,MA 13,MA 69,1
2430,20220249,Forschungs und Technologiefonds,MA 57,1
2431,20220249,Internationales und Wiener Stadtwerke,MA 11,1
2432,20220249,Internationales und Wiener Stadtwerke,Wiener Wissenschafts,1
2433,20220249,Geschäftsgruppe Finanzen,Stadtrechnungshofausschusses,1
2434,20220249,MA 34,Wiener ArbeitnehmerInnen Förderungsfonds,1
2435,20220249,Internationales und Wiener Stadtwerke,Wirtschaftsagentur Wien,1
2436,20220249,WH Digital GmbH,stadt wien,1
2437,20220249,WH Digital GmbH,Wirtschaft,1
2438,20220249,Digitalisierung und Internationales,Wohnbau,1
2439,20220249,MA 10,MA 22,1
2440,20220249,MA 5,MA 7,2
2441,20220249,Arbeit,Internationales und Wiener Stadtwerke,3
2442,20220249,MA 7,stadt wien,1
2443,20220249,MA 57,Wiener ArbeitnehmerInnen Förderungsfonds,1
2444,20220249,MA 7,Wirtschaft,1
2445,20220249,MA 27,MA 69,1
2446,20220249,MA 34,MA 7,1
2447,20220250,Stadtrechnungshofausschusses,Wohnbau,1
2448,20220250,Geschäftsgruppe Finanzen,Stadterneuerung und Frauen,2
2449,20220250,Internationales und Wiener Stadtwerke,stadt wien,1
2450,20220250,Arbeit,Wirtschaft,2
2451,20220250,Geschäftsgruppe Kultur und Wissenschaft,Wirtschaft,2
2452,20220250,Stadterneuerung und Frauen,stadt wien,1
2453,20220250,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
2454,20220250,Internationales und Wiener Stadtwerke,Wirtschaft,2
2455,20220250,Geschäftsgruppe Finanzen,Stadtrechnungshofausschusses,1
2456,20220250,Filmfonds Wien,stadt wien,2
2457,20220250,Digitalisierung und Internationales,Wirtschaft,2
2458,20220250,Stadterneuerung und Frauen,Wirtschaft,2
2459,20220250,Geschäftsgruppe Finanzen,Geschäftsgruppe Kultur und Wissenschaft,2
2460,20220250,Arbeit,Geschäftsgruppe Finanzen,2
2461,20220250,Digitalisierung und Internationales,Geschäftsgruppe Finanzen,2
2462,20220250,Geschäftsgruppe Finanzen,Wohnbau,2
2463,20220250,MA 62,stadt wien,1
2464,20220250,stadt wien,Österreichischen Städtebundes,1
2465,20220250,Geschäftsgruppe Finanzen,Stadtrechnungshofes Wien,2
2466,20220250,Geschäftsgruppe Kultur und Wissenschaft,Stadterneuerung und Frauen,2
2467,20220250,Arbeit,Stadterneuerung und Frauen,1
2468,20220250,Digitalisierung und Internationales,Stadterneuerung und Frauen,1
2469,20220250,Wirtschaft,Wohnbau,2
2470,20220250,Stadtrechnungshofes Wien,stadt wien,1
2471,20220250,MA 62,MA 69,1
2472,20220250,Internationales und Wiener Stadtwerke,Stadterneuerung und Frauen,1
2473,20220250,Geschäftsgruppe Finanzen,Internationales und Wiener Stadtwerke,2
2474,20220250,Geschäftsgruppe Kultur und Wissenschaft,Stadtrechnungshofausschusses,1
2475,20220250,Stadtrechnungshofes Wien,Wirtschaft,2
2476,20220250,Digitalisierung und Internationales,Stadtrechnungshofausschusses,1
2477,20220250,Arbeit,Geschäftsgruppe Kultur und Wissenschaft,1
2478,20220250,Arbeit,Digitalisierung und Internationales,1
2479,20220250,Stadterneuerung und Frauen,Stadtrechnungshofausschusses,1
2480,20220250,Stadtrechnungshofausschusses,Wirtschaft,1
2481,20220250,MA 7,Österreichischen Städtebundes,1
2482,20220250,Digitalisierung und Internationales,Geschäftsgruppe Kultur und Wissenschaft,1
2483,20220250,Geschäftsgruppe Kultur und Wissenschaft,Wohnbau,2
2484,20220250,Digitalisierung und Internationales,Wohnbau,1
2485,20220250,Arbeit,Wohnbau,1
2486,20220250,Internationales und Wiener Stadtwerke,Wohnbau,1
2487,20220250,Geschäftsgruppe Kultur und Wissenschaft,Stadtrechnungshofes Wien,2
2488,20220250,Arbeit,Stadtrechnungshofes Wien,1
2489,20220250,Geschäftsgruppe Finanzen,stadt wien,1
2490,20220250,MA 69,MA 7,1
2491,20220250,Stadterneuerung und Frauen,Wohnbau,2
2492,20220250,MA 5,MA 7,1
2493,20220250,Arbeit,Internationales und Wiener Stadtwerke,2
2494,20220250,MA 5,MA 62,1
2495,20220250,Digitalisierung und Internationales,Internationales und Wiener Stadtwerke,1
2496,20220250,Digitalisierung und Internationales,Stadtrechnungshofes Wien,1
2497,20220250,Geschäftsgruppe Kultur und Wissenschaft,Internationales und Wiener Stadtwerke,1
2498,20220250,Stadterneuerung und Frauen,Stadtrechnungshofes Wien,2
2499,20220250,Internationales und Wiener Stadtwerke,Stadtrechnungshofes Wien,1
2500,20220250,Wirtschaft,stadt wien,1
2501,20220250,Geschäftsgruppe Kultur und Wissenschaft,stadt wien,1
2502,20220250,MA 7,stadt wien,4
2503,20220250,Geschäftsgruppe Finanzen,Wirtschaft,3
2504,20220250,Filmfonds Wien,MA 7,2
2505,20220250,Arbeit,stadt wien,1
2506,20220250,Stadtrechnungshofes Wien,Wohnbau,2
2507,20220250,Wohnbau,stadt wien,1
2508,20220250,MA 62,MA 7,1
2509,20220250,MA 5,MA 69,1
2510,20220251,MA 19,Stadtrechnungshofausschusses,1
2511,20220251,MA 19,Stadtrechnungshofes Wien,2
2512,20220251,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
2513,20220252,Stadtrechnungshofes Wien,Wiener Linien GmbH & Co KG,1
2514,20220252,Stadtrechnungshofes Wien,WIENER LINIEN GmbH & Co KG,13
2515,20220252,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
2516,20220253,Erste DonauDampfschiffahrtsGesellschaft mbH,Wiener HafenGruppe,1
2517,20220253,Erste DonauDampfschiffahrtsGesellschaft mbH,stadt wien,1
2518,20220253,Wiener HafenGruppe,stadt wien,3
2519,20220253,DDSG Hafen Wien GmbH,Hafen Wien GmbH,1
2520,20220253,DDSG Hafen Wien,DDSG Hafen Wien GmbH,1
2521,20220253,Stadtrechnungshofes Wien,Wien Holding GmbH,2
2522,20220253,Hafen Wien GmbH,Stadtrechnungshofes Wien,1
2523,20220253,donauÖsterreichische WasserstraßenGesellschaft mbH,stadt wien,3
2524,20220253,Marina Wien,Marina Wien GmbH,1
2525,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Privatjachthafen Marina Wien,1
2526,20220253,Hafen Wien GmbH,Wien Holding GmbH,2
2527,20220253,Marina Wien,Verschmelzung der,1
2528,20220253,Marina Wien GmbH,Wiener HafenGruppe,1
2529,20220253,DDSG Hafen Wien GmbH,NEPTUNO Hafenbetriebs GmbH,1
2530,20220253,DDSG,stadt wien,3
2531,20220253,Muttergesellschaft Wien Holding GmbH,Stadtrechnungshofes Wien,2
2532,20220253,Stadtrechnungshofes Wien,slowakischen Gesellschaft PAD,1
2533,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Verschmelzung der,1
2534,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Marina Wien,2
2535,20220253,Hafen Wien GmbH,slowakischen Gesellschaft PAD,1
2536,20220253,Wien Holding GmbH,slowakischen Gesellschaft PAD,1
2537,20220253,Marina Wien GmbH,Verschmelzung der,1
2538,20220253,DDSG,Hafen Wien GmbH,1
2539,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,donauÖsterreichische WasserstraßenGesellschaft mbH,5
2540,20220253,Stadtrechnungshofes Wien,stadt wien,4
2541,20220253,DDSG,DDSG Hafen Wien GmbH,3
2542,20220253,slowakischen Gesellschaft PAD,stadt wien,1
2543,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Wien HoldingKonzernunternehmen,1
2544,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Jahresabschlüsse der,3
2545,20220253,Hafen Wien GmbH,stadt wien,4
2546,20220253,DDSG Hafen Wien GmbH,Erste DonauDampfschiffahrtsGesellschaft mbH,1
2547,20220253,NEPTUNO Hafenbetriebs GmbH,stadt wien,1
2548,20220253,DDSG,NEPTUNO Hafenbetriebs GmbH,1
2549,20220253,DDSG,DDSG Hafen Wien,1
2550,20220253,Hafen Wien GmbH,Konzernmutter Wien Holding GmbH,1
2551,20220253,Konzernmutter Wien Holding GmbH,Wien Holding GmbH,1
2552,20220253,Wien Holding GmbH,Wiener HafenGruppe,2
2553,20220253,Wien Holding GmbH,stadt wien,2
2554,20220253,MA 45,donauÖsterreichische WasserstraßenGesellschaft mbH,1
2555,20220253,Stadtrechnungshofes Wien,spol sro,1
2556,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Stadtrechnungshofes Wien,14
2557,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,MA 45,2
2558,20220253,Wiener HafenGruppe,donauÖsterreichische WasserstraßenGesellschaft mbH,1
2559,20220253,Hafen Wien GmbH,spol sro,1
2560,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Wien Holding GmbH,7
2561,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Muttergesellschaft Wien Holding GmbH,1
2562,20220253,slowakischen Gesellschaft PAD,spol sro,1
2563,20220253,Finanzamt Wien,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,1
2564,20220253,Wien Holding GmbH,spol sro,1
2565,20220253,DDSG Hafen Wien GmbH,Wien Holding GmbH,1
2566,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,slowakischen Gesellschaft PAD,1
2567,20220253,Erste DonauDampfschiffahrtsGesellschaft mbH,Wien Holding GmbH,1
2568,20220253,DDSG Hafen Wien GmbH,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,2
2569,20220253,spol sro,stadt wien,1
2570,20220253,Privatjachthafen Marina Wien,Stadtrechnungshofes Wien,1
2571,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Wiener HafenGruppe,4
2572,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,stadt wien,9
2573,20220253,Marina Wien GmbH,Stadtrechnungshofes Wien,1
2574,20220253,Wien Holding GmbH,Wien HoldingKonzernunternehmen,1
2575,20220253,DDSG Hafen Wien,stadt wien,2
2576,20220253,Marina Wien GmbH,Wien Holding GmbH,1
2577,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Konzernmutter Wien Holding GmbH,1
2578,20220253,Erste DonauDampfschiffahrtsGesellschaft mbH,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,1
2579,20220253,DDSG Hafen Wien GmbH,Wiener HafenGruppe,1
2580,20220253,DDSG Hafen Wien GmbH,stadt wien,4
2581,20220253,Hafen Wien GmbH,donauÖsterreichische WasserstraßenGesellschaft mbH,1
2582,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,spol sro,1
2583,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Marina Wien GmbH,4
2584,20220253,Gesellschaft Wiener Donauraum Länden und Ufer Betriebs und Entwicklungs,Hafen Wien GmbH,3
2585,20220253,DDSG Hafen Wien,Hafen Wien GmbH,1
2586,20220253,MA 45,stadt wien,1
2587,20220254,Wiener Tourismusverbandes,stadt wien,1
2588,20220254,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
2589,20220254,Stadtrechnungshofausschusses,Wiener Tourismusverbandes,1
2590,20220254,Stadtrechnungshofes Wien,Wiener Tourismusverbandes,2
2591,20220255,Haus der Musik Museum GmbH,Wien HoldingMuseen,1
2592,20220255,Stadtrechnungshofes Wien,Wien Holding GmbH,7
2593,20220255,Wien Holding GmbH,Wien HoldingMuseen,1
2594,20220255,Haus der Musik Museum GmbH,Stadtrechnungshofes Wien,10
2595,20220255,Stadtrechnungshofes Wien,Stadtschulrat für Wien,1
2596,20220255,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
2597,20220255,Stadtrechnungshofes Wien,stadt wien,2
2598,20220255,Haus der Musik Museum GmbH,stadt wien,1
2599,20220255,Haus der Musik Museum GmbH,Wien Holding GmbH,2
2600,20220255,Wien Holding GmbH,stadt wien,1
2601,20220255,Stadtrechnungshofes Wien,Wien HoldingMuseen,1
2602,20220256,Kraftwerk Gulling GmbH & Co KG,Stadtrechnungshofes Wien,6
2603,20220256,KraftwerkGulling GmbH,Stadtrechnungshofes Wien,2
2604,20220256,Kraftwerk Gulling GmbH & Co KG,KraftwerkGulling GmbH,8
2605,20220256,Kraftwerk Gulling GmbH & Co KG,Ökostrom AG,3
2606,20220256,Prüfung der bisherigen Geschäftstätigkeit,VIENNA ENERGY FORTA NATURALA SRL,1
2607,20220256,Kraftwerk Gulling GmbH & Co KG,OeMAG,3
2608,20220256,Prüfung der bisherigen Geschäftstätigkeit,Stadtrechnungshofes Wien,1
2609,20220256,Kommanditistin WIEN ENERGIE GmbH,WIEN ENERGIE GmbH,2
2610,20220256,GmbH & Co KG,WIEN ENERGIE GmbH,1
2611,20220256,Stadtrechnungshofes Wien,stadt wien,1
2612,20220256,KomplementärGmbH KraftwerkGulling GmbH,WIEN ENERGIE GmbH,1
2613,20220256,Energienetze Steiermark GmbH,Kraftwerk Gulling GmbH & Co KG,1
2614,20220256,Tochtergesellschaft KraftwerkGulling GmbH & Co KG,WIEN ENERGIE GmbH,2
2615,20220256,Energy Eastern Europe Hydro Power GmbH,Prüfung der bisherigen Geschäftstätigkeit,1
2616,20220256,Kommanditistin WIEN ENERGIE GmbH,Kraftwerk Gulling GmbH & Co KG,2
2617,20220256,OeMAG,WIEN ENERGIE GmbH,1
2618,20220256,GmbH & Co KG,Kraftwerk Gulling GmbH & Co KG,1
2619,20220256,KomplementärGmbH KraftwerkGulling GmbH,Kraftwerk Gulling GmbH & Co KG,1
2620,20220256,WIEN ENERGIE GmbH,Ökostrom AG,1
2621,20220256,KomplementärGmbH KraftwerkGulling GmbH,Stadtrechnungshofes Wien,1
2622,20220256,Stadtrechnungshofes Wien,WIEN ENERGIE GmbH,6
2623,20220256,Kraftwerk Gulling GmbH & Co KG,WIEN ENERGIE GmbH,19
2624,20220256,KraftwerkGulling GmbH,WIEN ENERGIE GmbH,12
2625,20220256,Energy Eastern Europe Hydro Power GmbH,VIENNA ENERGY FORTA NATURALA SRL,1
2626,20220256,Kraftwerk Gulling GmbH & Co KG,Tochtergesellschaft KraftwerkGulling GmbH & Co KG,2
2627,20220256,KraftwerkGulling GmbH,Tochtergesellschaft KraftwerkGulling GmbH & Co KG,1
2628,20220256,OeMAG,Ökostrom AG,4
2629,20220256,Energy Eastern Europe Hydro Power GmbH,Stadtrechnungshofes Wien,1
2630,20220256,Stadtrechnungshofes Wien,VIENNA ENERGY FORTA NATURALA SRL,1
2631,20220257,Haus der Musik Museum GmbH,Wien Museum Projekt GmbH,2
2632,20220257,Musik und Kunst Privatuniversität der Stadt Wien GmbH,Wien HoldingKonzerns,1
2633,20220257,Hafen Wien GmbH,Wien Museum Projekt GmbH,2
2634,20220257,Jüdisches Museum der Stadt Wien Gesellschaft mbH,Musik und Kunst Privatuniversität der Stadt Wien GmbH,2
2635,20220257,Haus der Musik Museum GmbH,Musik und Kunst Privatuniversität der Stadt Wien GmbH,2
2636,20220257,Musik und Kunst Privatuniversität der Stadt Wien GmbH,Vereinigten Bühnen Wien GmbH,2
2637,20220257,Vereinigten Bühnen Wien GmbH,Wiener Stadthalle Betriebs und Veranstaltungsgesellschaft mbH,2
2638,20220257,GMW Großmarkt Wien Betrieb GmbH,Wien Museum Projekt GmbH,1
2639,20220257,MOZARTHAUS VIENNA Errichtungs und Betriebs GmbH,stadt wien,1
2640,20220257,Stadtrechnungshofes Wien,stadt wien,4
2641,20220257,GMW Großmarkt Wien Betrieb GmbH,Musik und Kunst Privatuniversität der Stadt Wien GmbH,1
2642,20220257,Hafen Wien GmbH,Jüdisches Museum der Stadt Wien Gesellschaft mbH,2
2643,20220257,MOZARTHAUS VIENNA Errichtungs und Betriebs GmbH,Wiener Sportstätten Betriebsgesellschaft mbH,1
2644,20220257,Wien Museum Projekt GmbH,Wiener Stadthalle Betriebs und Veranstaltungsgesellschaft mbH,2
2645,20220257,Wien Holding GmbH,stadt wien,2
2646,20220257,Musik und Kunst Privatuniversität der Stadt Wien GmbH,Wien Museum Projekt GmbH,2
2647,20220257,GMW Großmarkt Wien Betrieb GmbH,Wiener Stadthalle Betriebs und Veranstaltungsgesellschaft mbH,1
2648,20220257,WIENER LOKALBAHNEN GmbH,stadt wien,1
2649,20220257,Geschäftsführung der,Wien Holding GmbH,1
2650,20220257,GMW Großmarkt Wien Betrieb GmbH,Wien HoldingKonzerns,1
2651,20220257,Wien Holding GmbH,Wien HoldingStrategie,1
2652,20220257,GMW Großmarkt Wien Betrieb GmbH,Vereinigten Bühnen Wien GmbH,1
2653,20220257,Vereinigten Bühnen Wien GmbH,Wien Museum Projekt GmbH,2
2654,20220257,WIENER LINIEN GmbH & Co KG,stadt wien,1
2655,20220257,WIENER STADTWERKEKonzerns,WIPARK Garagen GmbH,1
2656,20220257,WIENER STADTWERKEKonzerns,Wien Holding GmbH,11
2657,20220257,FACILITYCOMFORT Energie und Gebäudemanagement GmbH,WIENER LOKALBAHNEN GmbH,1
2658,20220257,WIENER LOKALBAHNEN GmbH,Wiener Lokalbahnen Cargo GmbH,1
2659,20220257,Jüdisches Museum der Stadt Wien Gesellschaft mbH,MOZARTHAUS VIENNA Errichtungs und Betriebs GmbH,2
2660,20220257,Haus der Musik Museum GmbH,MOZARTHAUS VIENNA Errichtungs und Betriebs GmbH,2
2661,20220257,Hafen Wien GmbH,MOZARTHAUS VIENNA Errichtungs und Betriebs GmbH,2
2662,20220257,EU,Wien Holding GmbH,1
2663,20220257,Jüdisches Museum der Stadt Wien Gesellschaft mbH,stadt wien,1
2664,20220257,Haus der Musik Museum GmbH,stadt wien,1
2665,20220257,Hafen Wien GmbH,stadt wien,1
2666,20220257,Vereinigten Bühnen Wien GmbH,Wien HoldingKonzerns,1
2667,20220257,Haus der Musik Museum GmbH,Jüdisches Museum der Stadt Wien Gesellschaft mbH,2
2668,20220257,Jüdisches Museum der Stadt Wien Gesellschaft mbH,Wiener Sportstätten Betriebsgesellschaft mbH,1
2669,20220257,Haus der Musik Museum GmbH,Wiener Sportstätten Betriebsgesellschaft mbH,1
2670,20220257,Wien HoldingKonzerns,stadt wien,2
2671,20220257,Hafen Wien GmbH,Wiener Sportstätten Betriebsgesellschaft mbH,1
2672,20220257,Wien Holding GmbH,Wien HoldingKonzerns,10
2673,20220257,Wiener Sportstätten Betriebsgesellschaft mbH,stadt wien,1
2674,20220257,GMW Großmarkt Wien Betrieb GmbH,MOZARTHAUS VIENNA Errichtungs und Betriebs GmbH,1
2675,20220257,Wien HoldingKonzerns,Wiener Sportstätten Betriebsgesellschaft mbH,1
2676,20220257,FACILITYCOMFORT Energie und Gebäudemanagement GmbH,Wiener Lokalbahnen Verkehrsdienste GmbH,1
2677,20220257,GMW Großmarkt Wien Betrieb GmbH,Jüdisches Museum der Stadt Wien Gesellschaft mbH,1
2678,20220257,Wien HoldingKonzerns,Wien HoldingStrategie,1
2679,20220257,Musik und Kunst Privatuniversität der Stadt Wien GmbH,stadt wien,1
2680,20220257,WIENER STADTWERKE Holding AG,WIENER STADTWERKEKonzerns,1
2681,20220257,Musik und Kunst Privatuniversität der Stadt Wien GmbH,Wiener Sportstätten Betriebsgesellschaft mbH,1
2682,20220257,Stadtrechnungshofes Wien,WIENER STADTWERKEKonzerns,25
2683,20220257,FACILITYCOMFORT Energie und Gebäudemanagement GmbH,WIPARK Garagen GmbH,1
2684,20220257,FACILITYCOMFORT Energie und Gebäudemanagement GmbH,WIENER STADTWERKEKonzerns,1
2685,20220257,MOZARTHAUS VIENNA Errichtungs und Betriebs GmbH,Wiener Stadthalle Betriebs und Veranstaltungsgesellschaft mbH,2
2686,20220257,Hafen Wien GmbH,Haus der Musik Museum GmbH,2
2687,20220257,Wien HoldingKonzerns,Wiener Stadthalle Betriebs und Veranstaltungsgesellschaft mbH,1
2688,20220257,Wiener Stadthalle Betriebs und Veranstaltungsgesellschaft mbH,stadt wien,1
2689,20220257,MOZARTHAUS VIENNA Errichtungs und Betriebs GmbH,Wien HoldingKonzerns,1
2690,20220257,Stadtrechnungshofes Wien,Wien HoldingKonzerns,11
